,folder,Model,GenderSelf,Feminine,Attractive,LL,LL_F,LL_M,dist_centre_F,dist_centre_H,dist_centre
190,CFD,BF-233,F,5.88,5.12,-290.03204340201785,-300.72906076756146,,137.4519500732422,636.3048706054688,317.01995849609375
191,CFD,BF-234,F,4.296296296,3,-432.06574561760897,-495.2690708204047,,489.03594970703125,282.9097595214844,153.42691040039062
192,CFD,BF-235,F,4.379310345,3.724137931,-300.5272425796402,-343.5427500339156,,432.5883483886719,1144.081787109375,816.9956665039062
193,CFD,BF-236,F,4.571428571,2.689655172,-286.41956877795184,-298.360788870637,,69.2580337524414,749.9501342773438,423.6671142578125
194,CFD,BF-237,F,5,4.37037037,-384.73838027775923,-460.25914188032493,,167.37168884277344,811.2757568359375,491.92425537109375
195,CFD,BF-238,F,4.130434783,3.28,-274.5422717873963,-275.34246058492886,,488.9358825683594,315.022216796875,182.7344207763672
196,CFD,BF-239,F,4.448275862,3.103448276,-362.1725907699308,-417.1516532791222,,461.4883117675781,269.24969482421875,95.19805145263672
197,CFD,BF-240,F,5.896551724,5.310344828,-306.21641222570315,-355.1482961866144,,169.7443389892578,856.3880004882812,530.7988891601562
198,CFD,BF-241,F,5.518518519,4.821428571,-300.6221994395326,-309.46634448541937,,261.3887023925781,491.17987060546875,187.6018829345703
199,CFD,BF-242,F,4.384615385,3.692307692,-322.34897930500193,-324.2357487905865,,177.8205108642578,829.7054443359375,508.26837158203125
200,CFD,BF-243,F,4.68,4.08,-309.2363823231325,-322.189460871904,,463.6863708496094,285.510498046875,120.75775146484375
201,CFD,BF-244,F,5.214285714,4.75,-345.5043068028828,-379.1324299212389,,376.05657958984375,363.0438537597656,87.53363800048828
202,CFD,BF-245,F,4.642857143,2.75,-304.16282919322845,-337.96320871451644,,155.416015625,737.4749755859375,420.7584228515625
